"t_pubs_citations","SchoolRank","h_index","t_deflated_nsf","num_nsf","t_deflated_nih","num_nih","PRCentrality","BetCentrality","KDirect","Chi","XDIndicator","Y05yr"
13225,1,63,2131755,7,0,0,0.000314438946950017,9684.26532076077,8,0.0368098159509202,"BIO",1980
5369,1,36,2273645,5,6623166,22,0.000283803917815305,4962.26962850847,7,0.271844660194175,"XD",1985
8225,34,41,6248917,16,0,0,0.000135770012167325,2137.48787290384,4,0.121951219512195,"CS",1995
169,29,8,834906,10,0,0,0.000189032560429785,4060.1887690693,3,0.0384615384615385,"CS",1990
11833,9,36,554241,1,6831864,37,7.13826590398292e-05,0,1,0.0681818181818182,"BIO",1990
3632,13,31,1431678,4,0,0,0.000222394656488763,427.393682863121,9,0.110169491525424,"CS",1995
2839,63,21,3043637,6,405352,3,0.000272547461782569,9610.21986348624,9,0.642172523961661,"XD",1980
7158,19,29,0,0,4837119,12,0.000111102137021349,0,1,0.0487804878048781,"BIO",2000
984,34,15,1761274,5,0,0,0.000150275773013631,1630.16699159652,5,0.288888888888889,"CS",2000
649,68,8,0,0,0,0,0.000187148830872259,3291.93754654917,5,0.274509803921569,"XD",2010
1199,38,16,0,0,0,0,0.000114224180642715,0,1,0.111111111111111,"BIO",2000
3821,55,27,1258221,2,3789592,39,0.000135980351749836,1306.00427111562,3,0.142857142857143,"BIO",1995
1817,11,18,979428,3,0,0,0.000168084554761633,3867,2,0.278846153846154,"XD",2000
1715,25,18,0,0,403245,3,0.000308782036298906,13221.8477277755,11,0.81981981981982,"XD",2000
1206,29,22,1716348,4,0,0,0.000144106856288333,4867.31702966932,4,0.130434782608696,"CS",2005
23739,25,79,18752173,17,0,0,0.000466887761287019,7553.83583409055,20,0.0683760683760684,"CS",1965
972,68,20,901987,1,0,0,0.000142501263527345,589.856574003709,2,0.0980392156862745,"XD",1975
3715,14,21,0,0,1803159,5,0.000162063171351172,3644.18550646754,4,0.207100591715976,"XD",2005
13100,1,57,0,0,0,0,0.000213047976496941,1342.25844359024,9,0.106508875739645,"CS",1990
10468,56,51,872381,4,578147,2,0.000221845537948908,3959.50896173821,5,0.134615384615385,"CS",1985
18670,1,53,2978847,6,0,0,0.000290435675259185,3378.0751145017,13,0.145569620253165,"CS",2000
7383,19,49,0,0,15714834,34,0.000154640802543802,4214.13974259512,3,0.100877192982456,"XD",1975
5185,19,42,10166406,14,0,0,0.000376534944795374,4975.52360853341,16,0.112745098039216,"CS",1990
5679,25,37,5622035,11,439144,2,0.00022799681140148,4750.93622713074,5,0.166666666666667,"CS",1985
3769,34,38,523929,2,0,0,0.000168511205887424,616.327416940378,4,0.0645161290322581,"BIO",1975
2886,9,31,8990304,14,0,0,0.000359552662264422,7120.07974871339,15,0.111842105263158,"CS",1985
478,70,11,0,0,0,0,0,0,0,0.0416666666666667,"CS",2005
16844,13,68,0,0,0,0,0.000174642327195204,601.111693619065,4,0.155688622754491,"CS",1985
16246,29,60,14978080,31,0,0,0.000504112391865935,20277.3470597456,20,0.137466307277628,"XD",1995
2987,48,22,3328589,8,0,0,0.000227111802368006,1732.75022468605,9,0.182608695652174,"CS",2000
2915,18,27,1449435,8,0,0,0.000189600135785969,742.046405414846,5,0.11046511627907,"BIO",1990
4852,15,35,7937814,16,0,0,0.000297794274501776,4259.30570537736,11,0.0804597701149425,"CS",1985
905,34,12,1150439,5,0,0,0.000124185387697473,221.613079614028,4,0.0952380952380952,"CS",2005
6794,48,47,8180889,16,0,0,0.000519553457330979,18334.3156966165,18,0.2,"XD",1985
16346,55,74,5806005,18,0,0,0.000243724031559353,9523.99028035095,6,0.0497737556561086,"XD",1975
3947,7,33,1186761,3,0,0,0.000217881567966138,6598.8941586641,7,0.20066889632107,"BIO",2000
28563,15,56,12625606,9,0,0,0.000375104175684689,10381.1331749961,15,0.151515151515152,"CS",1985
1472,68,20,2404609,6,0,0,0.000102420207734393,0,1,0.0681818181818182,"BIO",1995
30707,19,54,447167,2,9444406,30,0.00012591682217407,229.855098846365,2,0.0746268656716418,"BIO",1970
1833,40,16,32635,1,0,0,6.05641170459724e-05,0,1,0.0588235294117647,"CS",1975
7843,38,36,0,0,0,0,0.000214236577652692,1634.04446482472,6,0.058974358974359,"BIO",1995
1108,1,17,1038271,2,0,0,0.000109486998773389,0,1,0,"CS",1985
9530,30,55,0,0,0,0,6.84906890676683e-05,0,1,0.117486338797814,"BIO",1975
2226,60,23,478412,2,0,0,8.07434161029945e-05,71.1271636039988,2,0.0882352941176471,"CS",2005
9491,7,48,30410,3,0,0,0.000196607775280301,412.143363775887,5,0.0830945558739255,"BIO",1975
4749,55,40,8445952,20,4172454,21,0.000309878920970639,15928.9525697914,9,0.173553719008264,"XD",1985
1569,19,24,1348354,7,0,0,0.000373590287310457,9280.70588561786,10,0.0394736842105263,"BIO",2000
4071,5,37,5252044,10,0,0,0.000213924671459514,1829.87647545381,8,0.05,"CS",1995
6555,30,33,464787,1,0,0,0.000180723591313019,3933.84815867952,3,0.0836653386454183,"BIO",2000
22752,19,67,14527086,19,0,0,0.000310545586631032,7397.52325889731,10,0.0824175824175824,"BIO",1980
3007,56,27,604948,3,0,0,0.000226763859590595,1541.95677484106,9,0.158415841584158,"CS",2000
166,48,5,0,0,0,0,0.000133343700372363,0,1,0.114285714285714,"CS",2000
2565,26,27,0,0,0,0,8.45580288503686e-05,27.0565136271487,2,0.255208333333333,"XD",1990
6808,34,45,71078923,97,368045,1,0.000118521326835543,480.742433212556,3,0.204545454545455,"CS",1970
8035,48,45,3059230,6,0,0,0.000151233022219027,1492.30819707797,5,0.388059701492537,"CS",1995
6922,19,32,0,0,2286472,9,0.000271944222367981,1759.09461122139,9,0.452586206896552,"XD",1990
2699,70,25,1160901,3,0,0,0.00012727160811704,1137.14980127832,3,0.0847457627118644,"CS",1980
8475,11,49,5586918,13,0,0,0.0001375861699737,1982.36058241503,4,0.17741935483871,"XD",1985
4343,14,31,84355,1,0,0,6.25792647652098e-05,0,1,0.163265306122449,"BIO",2000
1482,40,20,2891567,6,0,0,0.000107451612836101,254.936962593388,3,0.206521739130435,"CS",2000
579,34,13,577579,3,0,0,0.000164285324304053,1749.41876438812,5,0.0454545454545455,"CS",1990
4802,68,37,0,0,864428,5,0.000459470944707675,15900.0094303418,18,0.6,"XD",2000
3884,30,24,1443267,2,0,0,0.000314917366686233,2360.03461222338,9,0.0888888888888889,"BIO",2000
10340,20,49,4911989,11,0,0,0.000540645591608348,21840.6835894472,25,0.265536723163842,"XD",1990
3274,6,23,113969,2,0,0,0.000369317037842431,7742.42244815114,16,0.112359550561798,"CS",2000
1941,60,25,3245851,7,0,0,0.000214125703067038,3470.64915514989,7,0.0819672131147541,"CS",1995
410,34,11,0,0,0,0,0.000140517509461672,0,3,0.219101123595506,"BIO",2005
4914,26,47,2941341,12,0,0,0.000379599944407105,4273.26684292002,12,0.0710900473933649,"BIO",1980
37951,1,95,26779176,49,50527705,77,0.00103530288073652,73581.0385661008,36,0.328298887122417,"XD",1970
1001,34,19,0,0,0,1,0,0,0,0.0571428571428571,"BIO",2005
475,52,9,174548,3,0,0,8.65032889552212e-05,14.1145348302612,2,0,"CS",2005
2879,25,17,0,0,653300,7,0.000128224020900061,461.688964306758,3,0.135416666666667,"BIO",1995
326,34,9,534855,2,0,0,0.000166055153931819,3944.64054104426,3,0.16,"BIO",2005
1098,48,18,878259,5,0,0,0.000101855902505037,122.774552498176,3,0.169491525423729,"CS",2000
5509,68,33,824746,6,0,0,9.85022397148967e-05,0,2,0.055045871559633,"BIO",1975
3034,55,29,800717,3,0,0,0.000225249885385454,6769.84553306796,7,0.352272727272727,"XD",1985
3409,55,26,0,0,0,0,0.000132784728936875,263.056161536494,3,0.037037037037037,"BIO",1995
1160,13,19,181782,1,0,0,6.37129726857351e-05,0,1,0.166666666666667,"CS",2000
6635,42,30,0,0,3892079,14,0.000166875833373155,621.374858236971,6,0.218430034129693,"XD",1995
9931,48,41,6635162,10,0,0,0.000278702753910639,2631.9915925907,11,0.094017094017094,"CS",1990
2371,9,27,2027470,11,0,0,0.000232780236789464,1525.8214054741,7,0.0597014925373134,"CS",2005
28049,20,69,6305390,17,0,0,0.000641560868404134,19210.0868615639,27,0.129120879120879,"CS",1985
2282,15,22,3079182,7,0,0,0.000234427658731148,1504.86869912483,9,0.0879120879120879,"CS",2000
6340,70,41,3317939,4,0,0,0.000155866333086497,3867,2,0.116666666666667,"CS",1990
11503,25,35,2923011,5,0,0,0.000436671933306719,12092.0524693089,17,0.172413793103448,"CS",2000
6292,15,46,1200872,4,0,0,0.000213666095753084,1530.47842165807,8,0.0633484162895928,"CS",1970
15769,55,58,333411,1,0,0,0.000394146132118334,19584.1227485429,8,0.208695652173913,"BIO",1980
1202,52,19,3266694,6,0,0,0.000300988195104976,2569.33168431629,13,0.176470588235294,"CS",1990
2009,42,23,620476,3,0,0,0.000141327242449509,95.6527852399579,2,0.170731707317073,"BIO",2000
399,34,12,0,1,0,0,0.000112235067329177,183.539477061161,3,0.259259259259259,"CS",1995
2962,13,27,3138551,7,0,0,0.000214412515393414,875.192609971427,8,0.188571428571429,"XD",2000
6750,19,48,3076822,10,0,0,0.000220841310192595,0.5,2,0.0166666666666667,"BIO",1965
22157,1,63,5529717,14,0,0,0.000526508942222527,10194.8541850975,25,0.12751677852349,"CS",1985
10378,9,40,4855528,9,0,1,0.00026452966210485,5711.42841039718,9,0.177777777777778,"XD",1990
2297,34,24,0,0,0,0,0.000168333226802896,1605.69420127213,6,0.251908396946565,"CS",1990
688,18,20,0,0,0,0,0.000181478455874436,3867,2,0.11214953271028,"BIO",1990
133,19,3,0,0,0,0,0,0,0,0,"BIO",2005
754,20,15,933819,3,0,0,0.000180741086783336,782.964828799096,7,0.106382978723404,"CS",2005
6460,34,55,0,0,0,0,0.000391336554039913,8400.0563659043,15,0.177914110429448,"XD",1985
1401,70,21,7101926,24,3363986,13,0.00114286814654827,141004.24002058,43,0.71244635193133,"XD",1995
41984,52,82,0,0,0,0,0.000532730768989658,14169.408417686,23,0.106824925816024,"CS",1980
16942,4,73,9755255,26,0,0,0.000471977688412496,11043.9727165658,14,0.0645161290322581,"BIO",1960
2057,63,24,0,0,0,0,0,0,0,0.0666666666666667,"CS",1970
16752,7,81,0,0,0,0,0.000327445867134952,4345.56236450952,9,0.212719298245614,"XD",1980
454,48,12,189645,1,0,0,6.86167171553345e-05,0,1,0.0740740740740741,"CS",2005
8541,50,37,3894509,7,0,0,0.000111362561135312,608.488374148176,2,0.0895522388059701,"BIO",1980
4007,30,33,0,0,1076594,5,0.000662685684837761,25917.9684023234,22,0.185667752442997,"BIO",1995
5342,34,39,1583438,4,2776946,10,0.000374221257074838,1,2,0.168831168831169,"XD",1975
585,56,10,0,0,0,0,0.000112260848757245,44.7142601938176,2,0.766666666666667,"XD",2005
96,70,5,0,1,0,0,0,0,0,0.153846153846154,"CS",2005
7856,34,40,2919514,10,0,0,0.00030622083517703,2609.49599709414,12,0.152173913043478,"CS",1995
985,29,19,1182777,9,0,0,0.00018675762247034,1456.42867199333,6,0.160493827160494,"CS",2000
10975,9,55,1769170,4,0,0,0.00026487162409113,1957.61051244136,10,0.175675675675676,"CS",2000
7061,34,44,3186741,9,0,0,0.000224161950782688,1945.0834080335,9,0.169117647058824,"CS",1985
35086,34,109,0,0,0,0,0.000520491269977706,33581.2055470547,18,0.432624113475177,"XD",1975
3012,29,27,2009567,10,0,0,9.88679710809907e-05,122.038233738153,2,0.0833333333333333,"CS",1980
1521,34,16,0,0,1885183,7,9.37713607421849e-05,1030.83654974802,2,0.157894736842105,"XD",1990
10145,26,49,2655521,9,2996120,5,0.000528922516481461,36680.2207781729,18,0.494720965309201,"XD",1975
2370,19,26,0,0,3370735,15,0.000271352631801578,3716.01209466067,6,0.129166666666667,"BIO",2000
2513,40,25,0,0,0,0,0.000157551519407663,783.93615241292,5,0.064327485380117,"CS",1995
3408,68,34,1622633,6,786469,4,0.00024211540941261,1756.42324903128,7,0.21875,"BIO",1990
27203,55,93,6038,1,0,0,0.000249972310831662,4073.21684546288,4,0.0566037735849057,"BIO",1980
7330,30,38,10501708,15,0,0,0.000332696572116027,7398.02275892161,9,0.0526315789473684,"BIO",1990
449,60,12,0,0,0,0,0.000101059379272882,85.5804311247635,3,0.171428571428571,"CS",2005
6394,29,40,2335559,8,0,0,0.000176708265640738,297.11134017245,7,0.075187969924812,"CS",1990
3859,40,31,2288041,6,20622,1,0.000169786195943399,1159.92002278922,5,0.384615384615385,"XD",2000
7651,6,37,3445744,8,0,0,0.000291102550163714,7338.0421336106,10,0.152671755725191,"CS",2000
6374,70,40,1125397,4,0,0,0.000209950270859458,1302.78995320114,7,0.1,"CS",1985
5923,55,27,1649651,7,0,0,0.00016073274097649,145.498841921292,4,0.0672268907563025,"BIO",1995
713,55,13,0,0,0,2,0.000148621118806179,53.5159990977959,2,0.04,"BIO",1980
228,55,7,0,0,0,0,0,0,0,0.0833333333333333,"BIO",2005
4318,34,38,15619259,11,0,0,0.000354237236893854,2485.25670075888,11,0.0640569395017794,"BIO",1990
9296,18,47,2916795,7,0,0,0.000326623160067702,6249.86896070825,14,0.121212121212121,"CS",1995
7246,25,47,2498960,6,0,0,0.000248831324204094,1720.45631721287,9,0.106382978723404,"CS",2000
5505,1,40,35000,1,3100951,13,0.000321053866965209,7892.94544664821,11,0.171032357473035,"XD",1995
12324,9,59,6704225,7,0,0,0.000316586259047156,7445.87017966877,12,0.0584795321637427,"CS",1975
7334,55,43,2123166,11,0,0,0.000388808403070848,5640.59020413002,12,0.0789473684210526,"BIO",2000
7321,42,33,1122999,2,0,0,6.58075196761475e-05,0,1,0.143835616438356,"BIO",1990
1060,34,14,0,0,0,0,0,0,0,0.19047619047619,"CS",2000
1106,67,16,333336,4,0,0,0,0,0,0.0689655172413793,"CS",2000
6644,67,45,3722982,7,0,0,8.51060689640565e-05,54.5647533015332,2,0.0235294117647059,"CS",1995
9600,29,54,9320380,22,0,0,0.000287536604635074,2251.32655885584,12,0.139442231075697,"CS",1990
1267,42,24,634030,5,0,0,0.00017137018745708,3867,2,0.0227272727272727,"BIO",2000
1887,19,19,0,0,2014569,12,0.000297935135745222,19206.5047310296,4,0.0212765957446809,"BIO",2000
2890,70,25,0,0,0,0,0.000114210212104739,195.521290021482,2,0.0961538461538462,"CS",1980
14868,42,64,3706692,3,28669063,67,0.000265801358953112,5321.43986629726,7,0.308788598574822,"XD",1980
5017,55,30,0,0,1986098,9,0.000218614461782774,1695.3026102436,7,0.150568181818182,"BIO",1990
4607,26,25,0,0,0,0,0.000119141128850048,377.453661352164,3,0.053030303030303,"BIO",1990
1193,70,18,0,0,0,0,0,0,0,0.0483870967741935,"CS",1990
420,6,10,0,0,0,0,0.000276151913009982,3249.09125081908,11,0.0857142857142857,"CS",2005
2495,55,31,211405,1,0,0,9.20495917509018e-05,0,1,0.0495049504950495,"BIO",1975
4426,18,27,1913952,5,0,0,0.000197022859460592,2957.1441519069,5,0.0824742268041237,"XD",1995
2882,30,28,947561,2,0,0,0,0,0,0.128440366972477,"BIO",1980
3174,20,21,1274612,4,0,0,0.000269649829718149,4945.62878608961,12,0.232323232323232,"XD",2005
18839,20,27,1300637,5,0,0,0.000190691296824048,1410.31529098376,7,0.175,"CS",1995
884,55,12,0,0,0,0,6.47350023108825e-05,0,1,0.25,"BIO",1995
4178,34,25,1510300,3,0,0,0.000135599759347489,136.792277172698,3,0.15819209039548,"BIO",2000
3627,55,31,713107,5,0,0,0.000111344227308027,187.010239001246,2,0.0634920634920635,"BIO",1980
437,48,11,0,0,0,0,0.000112114876118216,71.0874778117544,3,0.2,"CS",2005
529,14,10,0,0,165340,3,6.59837767346108e-05,0,1,0.125,"BIO",2000
12646,20,70,9958025,11,0,0,0.000206954176899539,1328.12577466691,9,0.126760563380282,"CS",1975
2539,40,25,2009893,6,0,0,0.000187588381902601,3255.5136199495,6,0.0476190476190476,"CS",1995
4951,9,31,3492292,7,0,0,0.000238724463553515,3809.93426350083,9,0.0625,"CS",1995
3006,9,30,4372608,6,0,0,0.000174960759016225,1331.70717921229,5,0.0818181818181818,"CS",1980
197,14,7,0,0,0,0,0,0,0,0.142857142857143,"BIO",2010
81489,7,145,0,0,41685644,125,0.000440632852477397,18676.6739413964,12,0.113735239279055,"XD",1970
3402,26,27,0,0,2606336,13,0.000158087650320003,959.535758433417,4,0.131578947368421,"BIO",1995
7130,34,46,4964973,15,0,0,0.000279348389997549,1808.60277780386,11,0.234782608695652,"CS",1985
19467,55,64,3035436,11,1280251,5,0.000199310248952893,3235.41443824937,6,0.177083333333333,"XD",1980
22131,26,65,0,1,10191474,34,6.84906890676683e-05,0,1,0.0931780366056572,"BIO",1985
27196,25,70,0,0,0,0,0.000121244945336926,84.5764127999679,3,0.177623261694058,"XD",1980
11147,29,28,3782855,9,0,0,0,0,0,0.0652173913043478,"CS",1985
480,25,13,0,0,0,0,0.000160206950878159,1448.72738865159,4,0.22,"XD",2000
768,55,21,692653,2,0,0,0.000151269220230002,62.1291132162028,2,0.101694915254237,"BIO",1980
1614,11,25,2716163,5,0,0,0.000199411927811663,1425.83353859994,4,0.107843137254902,"BIO",1985
1323,19,18,2562799,9,0,0,0.000156834926977058,852.174999543694,3,0.0294117647058824,"BIO",1995
815,38,15,0,0,0,0,7.58401542496703e-05,0,1,0.302083333333333,"XD",2000
10570,19,53,19987695,37,0,0,0.000707140640484852,24466.808215818,32,0.110810810810811,"CS",1980
582,70,16,0,0,0,0,0,0,0,0.1,"CS",2005
7694,30,45,564169,2,0,0,0.00013953620943439,1790.82128101686,3,0.140540540540541,"BIO",1975
17145,19,56,2445255,12,3443348,11,0.000392283760826241,12215.3652183803,16,0.162393162393162,"XD",1980
738,14,9,0,0,0,0,0,0,0,0.263157894736842,"BIO",2000
6694,48,25,586482,4,0,0,0.000249127253572004,3788.30671169646,10,0.144736842105263,"CS",2005
5233,19,36,0,0,3762201,19,7.00189510298675e-05,0,1,0.165775401069519,"BIO",1995
2151,34,27,1498584,4,0,0,0.000256901415576499,2724.40423087794,10,0.144444444444444,"CS",1995
10316,11,46,8808266,12,0,0,9.05755680373674e-05,210.475768221561,2,0.259541984732824,"XD",1990
3477,60,32,0,0,0,0,0.000282106207876845,3745.57653022858,12,0.0769230769230769,"CS",1985
11395,18,63,3450509,14,22758,1,0.000241644972229084,4448.58113504182,5,0.11214953271028,"BIO",1985
216,20,8,96892,1,0,0,0.00013126164471418,141.977902922174,4,0.179487179487179,"CS",2005
2571,70,22,1067588,4,0,0,0.000268346954198758,5632.98976677575,7,0.162162162162162,"CS",1995
2022,42,25,2167593,5,0,0,0.000160239280858315,391.293482637822,4,0.0900473933649289,"BIO",2000
4840,48,35,7938763,23,0,0,0.000355347975020436,4297.21426134418,14,0.096969696969697,"CS",1995
1118,11,25,1102499,11,0,0,7.90909565351643e-05,0,1,0.024390243902439,"BIO",1975
942,1,13,0,0,0,0,7.27097373484459e-05,0,1,0.148936170212766,"BIO",2000
1626,68,25,1174079,4,0,0,0.000115785454056269,3005.58458460836,2,0.0625,"BIO",1995
963,42,17,0,0,1409341,6,0.000197083516517289,3115.06369693388,4,0.180327868852459,"BIO",1995
15578,30,73,0,0,0,0,0.000162160386537816,27272.791436003,3,0.058252427184466,"XD",1985
5142,38,41,55389,1,0,0,0.000124556328450379,2180.53086643767,3,0.0783783783783784,"XD",1985
5198,1,20,0,0,937676,7,0.000204446971229775,4656.75413432647,6,0.285714285714286,"XD",2005
978,34,19,0,0,0,0,0,0,0,0.0673076923076923,"BIO",2005
1422,42,12,0,0,0,0,0.000108041922951305,163.96289064782,3,0.19672131147541,"XD",2005
790,14,13,0,1,623473,3,0.000256410256410256,0,1,0.115384615384615,"BIO",2000
7926,1,54,1623399,3,6084642,20,0.000658447084285823,23415.2398953442,22,0.202479338842975,"BIO",1990
7026,26,24,0,0,0,0,0.000128920195738356,547.084604741848,3,0.276595744680851,"XD",2000
12309,40,63,335526,1,1989503,9,0.000605530916770367,28090.205285732,27,0.114754098360656,"XD",1975
7272,30,48,1100120,9,5732272,22,0.00032174990272865,7896.84940311925,11,0.129943502824859,"BIO",1975
15774,1,73,11973324,16,0,0,0.000558103931506456,17137.6491760148,25,0.0709459459459459,"CS",1990
15474,14,67,1808770,4,11951635,16,0.000168818943448082,771.815641628856,6,0.394557823129252,"XD",1970
617,55,14,0,0,0,0,0.000102179046330565,7.74535105070149,2,0,"BIO",2005
9607,34,57,8338498,29,2194398,11,0.000256154855623448,4445.4371297333,7,0.0516431924882629,"BIO",1970
347,30,8,0,0,0,0,8.96665616757858e-05,0,1,0.06,"BIO",2005
722,20,7,0,0,0,0,0.000109531066598644,39.9279836604116,3,0,"CS",2005
9839,42,46,0,0,0,0,6.23658200175731e-05,0,1,0.09375,"BIO",1985
1003,4,19,497722,1,0,0,0.000269808238681285,1899.62653610994,6,0.117021276595745,"BIO",2000
1908,55,13,125017,1,0,0,7.44915206915716e-05,0,1,0.163636363636364,"BIO",2000
4753,30,36,2195925,7,4154072,10,0.000326190433101761,5492.75757342264,11,0.294117647058824,"XD",2000
2830,34,24,1867234,6,0,0,9.39415572332461e-05,0,2,0.104477611940299,"CS",2000
12514,55,70,1105202,2,4495538,18,0.000561135080335929,28809.2959308352,15,0.148464163822526,"XD",1975
3819,68,41,927600,2,0,0,0.000173370093212446,3867,3,0.260869565217391,"XD",1980
8763,55,27,6281687,3,873453,4,0.000169754388532984,416.478523312579,3,0.032258064516129,"BIO",1985
256,9,8,0,0,0,0,0.00013302309689193,253.718600432177,4,0.0952380952380952,"CS",2010
6898,38,43,818870,5,0,0,0.000102643912327345,2093.81644386626,2,0.0636363636363636,"BIO",1985
29640,34,47,14310751,17,0,0,0.000382056286700999,4298.5228805299,17,0.103448275862069,"CS",1985
2082,19,23,2159017,3,0,0,0.000314402043604687,2371.12877693707,14,0.0645161290322581,"CS",2005
3303,60,19,1228734,5,0,0,0.000105200200358353,776.18405576133,3,0.233333333333333,"CS",2000
15149,34,66,6852090,17,33186401,95,0.00037258678817901,10146.044626934,8,0.0654490106544901,"BIO",1960
3736,15,16,0,0,0,0,8.26468607493471e-05,0,2,0.208333333333333,"CS",2005
33298,15,73,4782127,3,38060867,88,0.00056514671049104,19719.2593003482,20,0.55649419218585,"XD",1995
499,30,8,0,0,0,0,0.00016200493320765,1097.90371949703,4,0.0869565217391304,"BIO",2005
4396,19,27,1215963,6,3213089,13,0.000559979568111148,25855.2566594774,19,0.268370607028754,"XD",1995
1307,34,20,668658,2,0,0,0,0,0,0.0975609756097561,"BIO",1995
31478,6,77,1723140,3,0,0,0.00030654996407037,2792.89102704302,13,0.105263157894737,"CS",1990
4552,34,36,10202360,18,0,0,0.000245726466046893,2486.49016549603,9,0.241610738255034,"CS",1990
9846,60,58,11609006,24,0,0,0.000269221363366591,4529.38555238916,9,0.0833333333333333,"CS",1975
2851,34,27,2016538,5,0,0,0,0,0,0.198275862068966,"BIO",1995
567,70,10,0,1,0,0,0.000113915550513389,34.7929786350092,4,0.024390243902439,"CS",2000
220,28,11,0,0,0,0,0.000110829870501183,277.779618388306,3,0.117647058823529,"CS",2000
19584,1,64,5875255,13,0,0,0.000381880105896037,8871.92276448312,14,0.775229357798165,"XD",1985
3589,19,28,6216900,7,0,0,0.00048889125826741,9051.06258816295,24,0.0948275862068965,"CS",2000
2973,25,30,441141,3,3322217,13,0.000284596449004955,2062.38712290666,11,0.259259259259259,"CS",1995
13416,20,50,3403102,13,0,0,0.000197321719994248,2808.00469183376,6,0.0540540540540541,"CS",1995
2526,42,32,171366658,5,13821610,46,8.50322490592047e-05,0,1,0.136186770428016,"BIO",1990
3621,19,24,0,0,1728579,7,6.67828200048239e-05,0,1,0.128048780487805,"BIO",2000
13840,13,61,0,0,0,0,0.000389764217860493,19337.9477912181,13,0.461180124223602,"XD",1980
6397,55,48,5773989,18,6830736,22,0.000164086513005835,3042.72391285709,3,0.11787072243346,"BIO",1970
14679,55,42,24166857,20,873412,12,0.000429794163502834,12263.4371922628,14,0.26875,"XD",1980
1723,34,24,1615680,4,557208,3,0.000114842077140699,0,3,0.567901234567901,"XD",1990
6468,1,43,1956055,6,0,0,0.000208561572757855,3455.90856080973,6,0.149769585253456,"CS",1990
31562,60,75,985218,4,0,0,0.000511178188877364,32848.4147556189,20,0.481894150417827,"XD",1985
3447,14,28,0,0,0,0,0.000349979744472486,4672.06138145457,14,0.651239669421488,"XD",2005
11628,26,63,0,0,0,0,0.000196007650274928,5097.6423399508,5,0.117171717171717,"XD",1980
2415,34,25,0,0,0,0,0.000111299645476608,320.167440909053,2,0.0491803278688525,"BIO",2000
282,55,11,0,0,0,0,0,0,0,0.0576923076923077,"BIO",1980
11182,29,57,762601,3,0,0,7.96926029732804e-05,14.6957313371247,2,0.141025641025641,"CS",1990
8422,11,52,8081241,20,0,0,0.000524686094743046,22523.5296243363,20,0.316614420062696,"XD",1985
3547,4,33,8883902,20,0,0,0.000231256339114501,2755.95819031767,6,0.0780141843971631,"BIO",1975
10656,5,59,0,0,0,0,0.000779605594819586,52131.3309779768,25,0.2,"XD",1985
92914,5,145,6074121,16,4338785,8,0.001322927189248,122556.839425188,65,0.241046831955923,"XD",1985
5449,67,35,8103822,8,0,0,0.000157089504900337,281.179308635573,5,0.0666666666666667,"CS",1990
3777,42,33,398882,1,8256886,30,7.02591950277499e-05,0,1,0.164556962025316,"BIO",1990
491,26,12,0,0,0,0,7.58611486526958e-05,0,1,0.0985915492957746,"BIO",1995
849,34,12,0,0,148592,3,0.000168150261387348,486.84925594209,5,0.170731707317073,"BIO",2000
10140,28,42,5109691,5,0,0,0.000426990367299508,5623.86013215386,20,0.0803571428571429,"CS",1990
6633,26,25,0,0,5876481,19,0.000102264367332473,285.603955584226,2,0.208695652173913,"BIO",1995
9112,29,48,7708896,27,0,0,0.000418677483796568,16396.1657156604,17,0.0923076923076923,"CS",1975
35365,19,77,14498493,17,0,0,0.000630097533153585,17254.2529461678,28,0.0758293838862559,"CS",1985
530,9,11,69082,2,0,0,0.000143275718206765,324.99055921157,5,0.175,"CS",2005
3881,55,35,1128808,3,0,0,7.20621869709725e-05,0,1,0.12258064516129,"BIO",1970
2785,13,23,738796,4,0,0,0.000321053729676431,2024.38143464004,15,0.123893805309735,"CS",2000
12018,34,60,0,0,0,0,0.000185555260489563,3867,2,0.0822368421052632,"BIO",1980
7654,19,49,4196303,16,0,0,0.00018220788027575,756.5061190388,5,0.0333333333333333,"BIO",1985
22441,30,65,5090548,5,0,0,0.00076148396649612,42013.0925409023,28,0.31039755351682,"XD",1990
3689,29,42,0,0,0,0,0.00024005750149717,3795.48846271499,9,0.330855018587361,"XD",1980
5750,34,37,1098239,3,0,0,0.000321488127327431,6595.69666553037,11,0.259459459459459,"XD",1995
3758,5,33,0,0,2817063,11,0.000205714636351757,379.824150594253,5,0.108614232209738,"BIO",1990
1761,42,22,0,0,1346677,5,0.000124338648742848,393.458232319332,3,0.0410958904109589,"BIO",1995
3485,19,32,1025723,2,0,0,0.000194376154192711,2736.48908175246,5,0.1,"CS",1975
370,11,9,0,0,0,0,0.000178540063332143,388.586188790137,4,0.0434782608695652,"BIO",2005
5447,6,36,5574699,11,0,0,0.000241316267169954,5250.17626822466,9,0.631578947368421,"XD",2000
25167,5,76,6963598,17,0,0,0.000235138708657013,3917.34330639794,9,0.108695652173913,"XD",1975
5757,55,34,0,0,2385749,17,0.000292656559142472,7477.87785582237,9,0.295652173913043,"XD",1990
3331,60,22,0,0,0,0,0.000450173195116621,7244.84490241221,21,0.208955223880597,"CS",1995
14641,28,59,0,0,0,0,0.00013502178120745,3287.1073779897,4,0.0880077369439071,"XD",1985
